402,101
624,196
589,33
532,222
798,91
748,25
613,40
823,42
166,157
606,146
414,161
142,74
613,198
211,16
907,3
526,165
540,32
193,65
502,45
440,83
725,215
492,74
134,35
668,166
820,107
151,174
194,140
642,72
264,41
187,116
170,25
562,27
472,221
974,208
829,119
948,177
857,179
351,187
389,46
308,119
664,45
794,129
199,119
231,39
484,13
867,191
125,99
722,87
309,117
922,192
390,26
842,193
358,223
539,56
876,38
989,47
467,134
304,38
574,101
186,22
841,179
224,170
743,65
565,126
652,131
441,19
391,137
219,28
928,183
338,222
811,204
732,81
857,76
228,140
953,198
924,89
539,176
880,4
685,34
567,106
860,160
506,212
129,133
335,76
175,208
631,125
286,167
320,43
419,153
280,94
986,62
387,150
848,21
160,198
229,44
251,180
860,131
104,23
152,18
821,186
411,196
612,96
394,150
496,30
734,71
784,169
965,74
750,208
819,31
943,43
501,45
135,135
805,191
496,77
556,225
556,140
985,27
604,196
531,144
724,165
173,138
602,194
140,79
685,83
428,112
794,45
142,202
394,18
555,136
924,9
432,17
274,224
329,103
302,70
943,110
832,123
596,63
842,58
605,149
305,210
637,172
658,138
239,193
194,157
569,80
297,73
880,94
524,97
251,118
414,225
692,60
187,64
604,150
828,78
831,179
737,53
642,124
433,73
291,168
248,192
268,56
917,9
509,204
857,169
339,73
893,215
482,11
774,161
808,85
604,130
840,206
873,195
245,36
779,16
796,26
581,81
951,48
221,73
746,59
631,192
776,70
800,98
579,119
237,162
432,222
555,172
233,99
401,60
554,56
609,100
218,4
883,96
850,17
345,135
940,174
241,14
939,175
157,13
230,188
921,159
823,103
783,61
829,71
604,114
759,11
412,201
305,111
855,180
660,71
946,165
457,96
214,70
738,83
834,110
735,110
388,34
581,182
188,111
571,128
461,71
203,25
414,149
998,130
133,114
835,57
715,103
492,93
952,16
755,202
360,175
358,96
667,32
218,29
842,137
921,79
176,47
828,34
830,225
997,162
963,129
995,41
296,69
501,124
251,106
249,169
739,10
774,161
223,68
975,20
672,23
636,203
677,22
253,157
871,197
572,185
328,200
258,154
158,145
410,27
206,113
157,134
538,35
285,164
424,161
398,46
756,26
733,63
574,162
174,41
106,209
142,133
379,98
590,124
353,120
495,35
889,65
987,178
120,152
299,100
151,199
937,71
204,56
737,131
898,63
513,86
947,118
246,137
106,166
660,90
956,40
345,46
754,208
377,206
558,105
278,81
111,113
776,84
413,11
628,206
621,225
356,24
757,53
443,67
442,159
143,163
204,114
496,77
992,26
702,133
844,57
571,183
760,45
131,184
871,17
422,193
374,114
296,186
592,49
435,71
440,64
138,160
546,39
415,112
928,197
370,51
899,12
708,140
719,180
825,173
869,195
633,211
104,47
752,66
338,153
476,101
449,148
358,212
365,26
850,102
825,31
174,37
822,101
291,33
724,105
634,110
716,224
276,22
273,183
935,7
233,147
291,21
618,86
135,119
969,218
262,3
807,7
779,44
726,42
740,167
849,224
414,116
423,156
322,95
833,63
664,134
652,51
935,70
392,113
229,150
640,7
437,80
103,144
190,33
676,174
338,20
471,29
629,20
625,117
233,16
405,175
942,155
558,48
971,133
765,169
394,124
476,20
146,91
538,122
951,13
262,183
305,149
196,223
254,49
117,126
178,156
935,190
116,60
802,90
293,198
368,198
732,78
752,183
427,195
757,65
162,105
784,58
646,39
813,162
980,111
155,186
526,87
334,128
301,172
261,97
331,203
784,62
449,146
920,65
751,78
402,86
433,151
460,143
272,17
317,69
869,97
759,181
530,159
700,87
358,69
558,23
616,24
669,209
272,162
532,145
620,199
639,57
325,112
729,35
997,185
176,218
160,159
722,176
933,138
867,210
350,193
204,46
332,192
109,191
365,183
610,87
514,187
693,183
786,73
414,73
864,211
838,18
924,174
857,48
654,84
471,123
125,46
804,84
430,60
485,138
820,197
932,88
845,174
966,66
891,190
229,40
610,110
961,4
506,184
796,141
187,164
752,24
944,64
696,46
887,22
992,151
205,33
328,116
919,33
610,127
289,131
938,210
845,191
855,101
693,93
121,208
759,114
970,82
822,63
510,106
226,130
618,203
521,112
475,190
755,160
606,216
638,26
723,108
689,213
533,184
802,74
185,147
343,46
545,144
351,220
437,90
600,28
822,30
207,122
765,130
375,114
783,166
576,212
652,66
202,135
908,172
666,61
174,17
123,29
129,197
463,31
288,39
996,25
989,17
344,79
536,211
243,83
899,99
123,211
869,148
377,32
289,139
736,114
361,77
235,118
459,22
124,202
158,38
413,73
835,220
357,93
709,125
753,83
815,125
589,77
214,187
116,117
460,132
322,52
459,125
673,170
851,192
454,70
648,130
336,51
476,105
1000,87
475,26
624,225
938,131
385,136
651,160
594,194
734,85
733,131
935,176
587,9
938,156
450,38
496,58
419,142
548,53
324,184
769,188
742,77
814,112
507,68
732,176
771,105
935,182
438,196
129,208
673,215
400,49
410,120
433,111
371,60
255,138
627,160
896,221
378,141
816,85
587,61
765,133
397,186
371,219
198,105
348,77
334,1
837,59
651,53
815,215
228,183
750,124
557,6
662,75
273,140
853,122
163,146
824,142
188,80
434,159
697,38
160,31
976,142
771,50
691,11
959,102
123,191
756,103
135,4
514,126
865,23
228,35
165,4
821,58
380,67
550,56
116,207
483,24
383,20
978,114
756,39
716,169
829,32
118,133
695,202
383,52
230,25
209,197
289,27
292,211
414,206
523,177
326,138
870,172
160,21
562,47
817,154
502,98
235,154
133,46
215,171
600,175
564,202
958,200
949,192
877,12
340,44
476,94
815,28
831,80
316,71
402,109
864,120
836,217
602,135
674,154
785,182
877,116
245,216
278,219
412,74
665,160
398,153
812,18
229,79
190,190
811,75
105,64
768,175
664,222
907,92
432,132
688,76
803,178
600,63
972,44
971,41
170,18
590,194
710,173
905,48
462,105
122,223
590,114
973,61
967,57
579,133
432,56
616,38
348,116
744,17
500,57
350,126
557,178
506,8
995,50
872,124
981,126
434,59
140,50
202,153
670,116
182,158
904,103
624,121
867,131
695,223
913,155
499,103
186,23
309,209
543,68
629,31
459,54
865,148
288,121
355,77
313,19
288,82
903,19
537,220
432,19
133,33
763,162
788,128
780,212
707,78
333,9
600,70
862,207
911,95
910,9
318,2
633,223
167,163
584,14
896,90
557,197
228,101
414,119
483,159
406,6
189,26
572,88
994,93
554,169
547,211
702,84
282,67
553,58
650,129
915,184
934,46
483,172
926,218
967,150
719,95
450,220
487,122
993,10
122,165
524,223
756,87
985,183
840,192
335,10
635,111
924,119
568,48
210,89
840,39
534,5
460,20
293,202
123,37
202,1
365,174
335,21
208,63
918,34
554,146
829,145
675,139
425,199
497,20
496,162
219,194
598,58
730,48
865,195
956,161
591,145
272,158
598,119
678,50
937,139
711,223
194,192
135,118
736,55
485,176
428,111
924,103
182,168
943,49
489,117
668,33
289,209
385,186
626,221
1000,172
103,97
674,24
411,64
254,49
110,57
644,191
804,213
710,218
205,155
939,214
371,4
678,223
503,193
658,23
880,120
301,169
983,24
714,35
706,89
145,83
131,157
551,221
584,63
160,172
623,146
705,87
731,147
456,105
213,2
744,55
835,19
392,27
162,133
349,177
951,76
921,167
818,32
958,146
939,98
774,192
219,110
973,211
966,146
168,104
637,147
930,187
961,125
640,189
401,140
683,194
821,215
994,59
934,137
560,108
364,2
176,16
626,192
427,13
574,205
852,91
871,88
718,151
117,24
408,75
107,164
359,127
634,61
517,66
887,171
382,93
842,186
574,2
494,110
963,101
572,30
355,170
953,101
806,163
833,14
760,221
590,208
645,134
742,165
650,28
577,77
375,141
224,1
866,5
965,174
611,58
348,163
173,95
168,168
642,175
406,180
182,65
620,172
453,105
543,168
421,169
135,145
355,165
733,23
288,15
831,83
112,40
594,6
696,15
183,178
787,148
318,136
405,136
228,2
942,152
840,65
269,88
864,189
375,129
447,13
167,19
242,163
260,122
579,133
235,39
489,60
608,54
270,161
475,118
723,21
136,73
129,177
852,172
298,32
850,52
239,147
266,92
886,12
205,74
473,35
551,99
701,172
712,21
131,49
814,17
550,34
611,218
456,147
112,54
666,192
356,164
598,213
497,86
246,193
813,159
120,97
779,124
699,164
156,181
783,89
455,157
158,42
152,134
230,200
624,51
713,90
263,32
410,209
279,131
842,47
949,196
165,26
800,121
465,192
711,206
817,104
791,122
104,205
411,181
247,201
842,15
382,66
993,225
116,173
305,6
924,126
396,5
996,148
161,68
968,69
404,117
268,33
291,56
585,86
226,165
479,83
414,71
563,97
739,58
314,30
837,189
652,26
717,185
721,106
886,133
891,52
161,213
552,169
716,19
195,121
571,71
909,93
487,78
142,17
746,187
893,174
627,94
112,30
741,156
345,209
410,50
729,57
168,178
975,115
583,59
700,17
658,140
956,2
886,45
910,62
756,30
205,64
533,122
156,149
785,108
773,103
203,142
650,83
211,4
827,164
838,8
511,125
332,178
570,74
817,131
428,99
459,84
409,84
808,21
444,185
771,59
624,123
224,79
729,198
476,43
512,162
122,33
595,175
474,72
994,115
658,15
279,144
422,81
243,56
933,110
162,197
300,22
740,109
213,167
169,91
119,195
977,174
188,56
571,138
618,100
172,154
132,42
721,110
838,96
320,222
775,73
211,187
676,78
418,189
761,115
682,33
136,171
715,88
388,150
848,200
626,22
799,84
223,139
513,155
150,51
531,98
721,73
908,53
951,139
413,4
103,187
368,13
747,112
937,205
358,155
223,223
984,171
811,38
420,124
296,94
540,71
363,163
306,85
495,196
297,133
697,151
570,141
376,91
559,121
851,81
414,211
829,7
716,112
785,148
919,70
317,174
219,16
597,184
904,112
336,19
682,211
330,108
950,213
371,24
504,88
424,106
319,61
491,175
360,86
463,41
140,124
155,121
193,76
352,169
514,190
898,178
686,179
934,186
172,178
317,210
544,44
716,12
975,97
492,188
560,126
842,210
644,51
781,149
922,59
636,46
437,64
139,159
485,69
538,145
368,190
597,80
757,224
221,119
828,63
813,151
985,119
931,137
906,71
504,137
567,141
139,26
157,7
918,194
811,115
858,59
420,58
669,182
734,164
492,215
176,34
843,42
524,187
663,197
490,144
553,170
723,143
982,31
801,128
324,10
673,164
195,101
633,110
987,15
466,45
407,194
532,219
631,82
834,18
180,11
495,28
504,149
475,153
520,94
835,58
375,155
633,165
972,122
205,3
836,139
393,133
809,23
103,146
140,190
298,206
741,19
650,203
242,125
364,97
840,1
578,81
873,84
755,91
512,110
843,74
643,167
999,158
778,92
990,102
171,210
671,90
112,157
473,29
533,56
257,60
403,17
302,46
931,137
783,132
449,190
476,219
297,138
568,147
840,38
168,123
227,160
174,73
312,213
517,116
902,98
905,8
242,125
706,157
174,58
879,112
794,197
168,117
362,13
221,158
290,191
344,173
670,211
730,85
697,103
907,218
987,147
426,222
846,22
369,110
450,121
321,160
957,164
966,13
297,131
590,186
768,61
422,61
361,100
828,91
454,223
941,109
638,75
811,25
427,24
590,18
212,188
336,147
575,72
414,64
653,61
238,158
193,16
254,135
982,20
545,179
445,221
467,49
685,167
730,30
851,109
800,70
107,48
717,190
793,13
677,104
417,200
256,187
854,211
968,177
243,102
400,9
296,136
480,49
967,74
108,39
655,194
918,163
523,138
319,141
496,171
959,26
859,218
650,91
216,85
478,88
368,90
597,11
210,147
258,23
910,70
418,146
121,127
804,20
154,10
302,225
546,82
624,223
460,206
906,92
654,172
947,109
203,69
541,184
507,45
498,156
462,49
499,54
958,6
817,51
822,32
988,143
837,101
587,42
724,166
337,176
918,209
620,78
642,30
650,135
762,116
130,101
166,215
876,215
317,128
530,10
971,91
703,7
601,148
464,31
944,178
738,77
354,69
569,222
577,172
660,133
481,97
331,81
106,60
757,137
396,152
838,14
109,24
361,145
510,210
941,55
611,207
777,45
469,225
904,69
265,3
868,192
190,68
261,15
574,25
960,131
348,175
316,142
601,191
473,196
646,74
765,104
104,113
377,215
758,206
740,173
847,158
308,135
662,66
948,139
662,2
231,185
958,8
677,43
896,47
365,45
430,73
484,182
538,51
642,67
224,221
358,120
785,108
115,1
908,110
470,138
656,42
166,143
472,179
433,134
743,21
833,98
730,54
111,135
975,126
849,184
101,57
801,123
374,41
975,219
215,210
581,64
232,114
271,80
995,169
964,68
892,186
228,72
236,27
836,113
539,178
421,92
278,208
618,150
414,218
308,222
478,199
611,176
141,170
156,100
658,211
162,122
658,30
777,41
684,77
583,89
227,133
112,216
953,102
558,46
281,76
237,56
912,2
438,5
829,167
681,203
231,136
661,17
512,189
557,28
928,197
752,89
865,182
768,186
528,184
171,62
286,76
495,145
168,186
161,2
369,25
254,99
346,138
564,165
276,202
615,39
329,75
745,117
312,71
919,88
948,9
883,193
417,33
567,120
305,103
374,7
707,126
403,200
311,205
308,134
182,129
804,96
875,36
173,125
941,68
367,80
367,180
972,200
575,46
793,101
383,70
755,51
570,42
572,196
188,30
630,14
497,92
200,201
747,1
635,29
860,55
925,75
568,222
360,103
374,110
364,169
819,224
637,27
547,75
819,11
843,216
457,21
827,124
456,77
997,150
533,179
241,105
980,156
770,94
582,218
968,50
348,91
419,164
530,69
211,108
584,81
533,92
633,207
597,180
542,96
204,50
772,188
777,5
609,182
167,60
110,68
645,138
196,180
768,28
993,129
981,124
812,88
252,89
569,40
851,122
887,177
742,171
892,35
764,205
156,1
923,93
905,1
908,222
545,193
261,31
819,56
162,200
320,110
148,53
361,193
400,197
791,93
278,147
974,18
386,204
354,173
556,47
797,149
438,155
169,188
346,196
645,2
480,201
148,11
132,204
362,50
446,155
630,85
879,87
918,106
218,128
866,102
369,166
679,187
174,54
611,68
269,90
141,190
740,80
499,159
611,214
850,31
264,20
472,202
646,147
715,100
290,39
522,68
295,198
603,154
188,178
600,50
375,45
312,152
963,217
633,161
644,140
726,151
881,30
546,59
240,43
456,55
491,33
977,96
823,155
281,219
520,31
148,125
348,100
573,140
228,133
742,10
312,145
637,137
684,174
854,93
406,105
831,47
347,208
903,162
476,191
141,49
108,149
945,162
142,35
971,163
491,190
949,105
185,195
212,165
221,39
600,131
846,48
636,92
105,211
209,96
206,132
355,30
920,88
535,80
204,82
260,91
940,110
166,24
792,220
802,55
886,16
345,218
985,177
149,13
927,83
842,87
294,180
325,96
348,135
754,215
501,123
304,211
996,103
247,17
575,156
646,166
960,45
118,210
775,103
182,68
753,7
891,204
279,135
364,102
191,165
117,15
220,127
124,91
841,69
374,194
740,6
869,148
647,195
658,189
294,177
314,150
126,65
805,61
150,102
314,29
192,106
987,133
816,213
827,54
537,174
856,7
248,185
176,69
853,132
801,55
582,223
511,11
317,34
882,85
898,176
933,200
363,209
929,122
309,209
360,173
700,69
750,221
748,69
820,218
513,137
434,102
516,213
109,113
767,83
563,218
495,168
834,40
379,115
469,129
465,110
898,126
296,109
121,191
628,202
577,94
266,194
139,184
547,162
218,84
271,35
289,87
594,128
546,141
960,143
913,4
498,18
178,12
963,66
875,52
972,19
628,85
676,7
452,5
576,102
257,82
297,2
412,152
803,125
853,179
520,175
136,210
589,26
163,80
447,68
953,64
704,221
655,125
561,46
868,99
211,146
607,162
292,217
222,62
167,38
738,176
948,49
437,27
654,192
293,47
415,206
770,32
692,84
698,178
838,208
452,195
513,177
431,87
314,211
548,173
946,55
617,213
961,220
890,14
265,61
659,190
573,82
733,112
697,166
693,199
149,182
410,153
490,166
914,49
386,100
196,82
615,33
812,22
606,29
857,51
560,37
497,62
708,164
704,64
499,212
736,126
683,99
630,91
932,156
861,19
658,122
944,133
119,59
172,179
606,64
929,38
833,138
825,162
237,92
667,144
129,104
121,65
298,9
964,12
476,160
733,191
748,198
580,209
319,124
747,109
867,97
276,176
324,214
913,192
144,151
179,59
445,18
602,182
762,170
851,126
508,32
319,83
875,84
608,106
608,137
530,96
499,162
650,37
487,138
132,149
393,203
222,201
929,160
435,29
150,225
923,41
529,58
774,117
987,151
588,62
799,73
173,205
221,198
820,2
667,201
862,113
934,48
203,25
909,165
486,54
957,154
412,156
804,58
771,118
806,199
533,165
917,131
803,127
505,103
123,115
350,169
647,171
443,146
433,137
784,148
712,202
203,54
703,152
377,26
312,44
553,136
474,75
409,167
922,197
129,198
544,3
611,200
577,142
620,69
123,173
627,192
526,153
616,202
190,147
274,130
115,185
678,197
270,46
833,155
476,206
761,191
966,144
767,92
873,206
383,148
597,194
203,6
154,146
789,185
416,35
644,113
655,225
763,190
221,3
258,132
999,159
723,145
232,20
819,108
721,214
359,45
866,173
811,125
545,202
923,223
263,174
130,137
567,30
383,53
179,58
673,149
485,170
668,205
334,45
867,122
457,100
449,94
844,181
228,142
488,156
636,63
139,60
907,102
526,171
261,19
817,160
500,18
369,70
506,147
164,174
527,7
181,160
989,195
395,166
517,70
515,211
938,20
393,174
655,52
535,189
772,206
125,219
736,181
761,171
971,193
612,38
659,12
856,16
668,119
685,58
867,44
126,83
135,154
915,68
546,6
406,149
591,92
932,204
253,117
691,118
730,218
115,44
475,174
603,83
759,116
697,71
117,83
773,108
362,200
217,189
671,132
757,74
698,95
870,149
104,137
155,84
164,150
116,183
934,222
297,147
727,163
899,175
275,78
1000,11
864,26
390,59
302,99
264,19
576,63
235,75
634,189
480,72
567,118
683,147
785,202
661,71
713,120
475,167
779,196
435,100
947,23
809,22
147,37
493,41
919,174
293,80
658,146
732,154
470,105
986,162
711,53
914,180
688,172
672,82
458,66
995,223
639,172
720,184
298,119
850,92
523,63
926,142
561,157
156,222
271,133
208,41
534,193
511,63
148,58
299,153
774,59
570,169
176,150
345,59
768,195
923,84
351,146
689,24
792,197
834,143
820,167
547,39
783,42
277,32
410,197
727,111
690,19
565,92
200,194
723,31
692,144
657,1
479,124
163,55
394,156
127,127
599,21
641,133
860,19
374,132
640,189
606,180
250,115
614,24
335,106
819,165
298,215
684,18
702,215
669,34
715,31
795,13
919,57
405,169
326,107
275,79
191,118
850,117
396,135
828,71
107,34
370,42
822,164
132,161
144,13
486,87
349,180
357,67
175,17
993,168
132,94
975,220
934,156
211,4
720,120
601,187
916,11
127,162
976,124
832,89
971,221
256,9
478,28
559,16
293,185
172,149
386,170
522,116
222,134
389,53
592,133
999,49
204,73
621,166
731,115
531,65
538,67
691,200
607,201
709,68
244,59
752,15
164,150
179,131
188,194
182,121
578,135
494,75
506,61
804,133
482,118
906,74
916,101
287,155
323,178
833,92
676,152
994,92
246,90
522,13
968,4
622,56
441,166
931,13
231,86
359,31
925,61
683,160
523,28
199,26
969,212
981,167
175,115
941,117
224,118
371,152
635,56
126,155
745,68
315,172
734,27
942,79
729,46
739,20
156,97
802,195
385,18
336,79
712,51
544,123
504,209
180,188
837,156
238,205
124,29
875,76
862,130
653,93
765,28
791,147
247,124
290,185
123,30
136,138
337,148
509,131
274,96
888,31
902,39
282,209
556,187
978,20
684,179
586,219
691,184
154,53
516,89
639,138
322,90
670,144
889,103
464,6
680,123
489,90
648,166
256,127
802,106
478,18
102,223
569,150
287,22
154,25
773,7
765,106
999,159
271,172
111,169
103,117
688,175
390,145
966,48
487,136
513,91
181,106
534,199
968,154
227,18
695,12
695,174
534,92
409,146
477,106
735,181
176,84
658,219
319,5
449,179
274,75
196,175
180,83
612,50
725,109
393,119
409,201
389,5
720,145
737,163
227,72
986,61
935,90
410,129
223,166
748,37
538,109
397,181
132,62
601,202
743,215
666,103
515,127
272,137
929,201
569,58
939,190
164,123
972,94
846,210
691,162
760,152
215,194
